"cause_name","sex","exposure_grams_per_day","mean_rr","lower_rr","upper_rr"
"Esophageal cancer","Both",125,3.230745667,2.1593875,4.6454125
"Esophageal cancer","Both",126,3.2343262,2.150075,4.6708
"Esophageal cancer","Both",127,3.237906733,2.1407625,4.6961875
"Esophageal cancer","Both",128,3.241487267,2.13145,4.721575
"Esophageal cancer","Both",129,3.2450678,2.1221375,4.7469625
"Esophageal cancer","Both",130,3.248648333,2.112825,4.77235
"Esophageal cancer","Both",131,3.252228867,2.1035125,4.7977375
"Esophageal cancer","Both",132,3.2558094,2.0942,4.823125
"Esophageal cancer","Both",133,3.259389933,2.0848875,4.8485125
"Esophageal cancer","Both",134,3.262970467,2.075575,4.8739
"Esophageal cancer","Both",135,3.266551,2.0662625,4.8992875
"Esophageal cancer","Both",136,3.270131533,2.05695,4.924675
"Esophageal cancer","Both",137,3.273712067,2.0476375,4.9500625
"Esophageal cancer","Both",138,3.2772926,2.038325,4.97545
"Esophageal cancer","Both",139,3.280873133,2.0290125,5.0008375
"Esophageal cancer","Both",140,3.284453667,2.0197,5.026225
"Esophageal cancer","Both",141,3.2880342,2.0103875,5.0516125
"Esophageal cancer","Both",142,3.291614733,2.001075,5.077
"Esophageal cancer","Both",143,3.295195267,1.9917625,5.1023875
"Esophageal cancer","Both",144,3.2987758,1.98245,5.127775
"Esophageal cancer","Both",145,3.302356333,1.9731375,5.1531625
"Esophageal cancer","Both",146,3.305936867,1.963825,5.17855
"Esophageal cancer","Both",147,3.3095174,1.9545125,5.2039375
"Esophageal cancer","Both",148,3.313097933,1.9452,5.229325
"Esophageal cancer","Both",149,3.316678467,1.9358875,5.2547125
"Esophageal cancer","Both",150,3.320259,1.926575,5.2801
"Liver cancer","Both",0,1,1,1
"Liver cancer","Both",1,1.005579664,0.994677987,1.017251293
"Liver cancer","Both",2,1.011159328,0.989355973,1.034502586
"Liver cancer","Both",3,1.016738992,0.98403396,1.051753879
"Liver cancer","Both",4,1.022318656,0.978711947,1.069005173
"Liver cancer","Both",5,1.02789832,0.973389933,1.086256466
"Liver cancer","Both",6,1.033477984,0.96806792,1.103507759
"Liver cancer","Both",7,1.039057648,0.962745907,1.120759052
"Liver cancer","Both",8,1.044637312,0.957423894,1.138010345
"Liver cancer","Both",9,1.050216976,0.95210188,1.155261638
"Liver cancer","Both",10,1.055796639,0.946779867,1.172512931
"Liver cancer","Both",11,1.061376303,0.941457854,1.189764224
"Liver cancer","Both",12,1.066955967,0.93613584,1.207015518
"Liver cancer","Both",13,1.072535631,0.930813827,1.224266811
"Liver cancer","Both",14,1.078115295,0.925491814,1.241518104
"Liver cancer","Both",15,1.083694959,0.9201698,1.258769397
"Liver cancer","Both",16,1.089274623,0.914847787,1.27602069
"Liver cancer","Both",17,1.094854287,0.909525774,1.293271983
"Liver cancer","Both",18,1.100433951,0.904203761,1.310523276
"Liver cancer","Both",19,1.106013615,0.898881747,1.327774569
"Liver cancer","Both",20,1.111593354,0.893560242,1.345025548
"Liver cancer","Both",21,1.118663977,0.898403242,1.355991382
"Liver cancer","Both",22,1.1257346,0.903246242,1.366957215
"Liver cancer","Both",23,1.132805224,0.908089242,1.377923048
"Liver cancer","Both",24,1.139875847,0.912932242,1.388888882
"Liver cancer","Both",25,1.14694647,0.917775242,1.399854715
"Liver cancer","Both",26,1.154017094,0.922618242,1.410820548
"Liver cancer","Both",27,1.161087717,0.927461242,1.421786382
"Liver cancer","Both",28,1.16815834,0.932304242,1.432752215
"Liver cancer","Both",29,1.175228964,0.937147242,1.443718048
"Liver cancer","Both",30,1.182299587,0.941990242,1.454683882
"Liver cancer","Both",31,1.18937021,0.946833242,1.465649715
"Liver cancer","Both",32,1.196440834,0.951676242,1.476615548
"Liver cancer","Both",33,1.203511457,0.956519242,1.487581382
"Liver cancer","Both",34,1.21058208,0.961362242,1.498547215
"Liver cancer","Both",35,1.217652704,0.966205242,1.509513048
"Liver cancer","Both",36,1.224723327,0.971048242,1.520478882
"Liver cancer","Both",37,1.23179395,0.975891242,1.531444715
"Liver cancer","Both",38,1.238864574,0.980734242,1.542410548
"Liver cancer","Both",39,1.245935197,0.985577242,1.553376382
"Liver cancer","Both",40,1.25300582,0.990420242,1.564342215
"Liver cancer","Both",41,1.260076444,0.995263242,1.575308048
"Liver cancer","Both",42,1.267147067,1.000106242,1.586273882
"Liver cancer","Both",43,1.27421769,1.004949242,1.597239715
"Liver cancer","Both",44,1.281288314,1.009792242,1.608205548
"Liver cancer","Both",45,1.288358937,1.014635242,1.619171382
"Liver cancer","Both",46,1.29542956,1.019478242,1.630137215
"Liver cancer","Both",47,1.302500184,1.024321242,1.641103048
"Liver cancer","Both",48,1.309570807,1.029164242,1.652068882
"Liver cancer","Both",49,1.31664143,1.034007242,1.663034715
"Liver cancer","Both",50,1.32371194,1.038850075,1.674000505
"Liver cancer","Both",51,1.328520501,1.040343817,1.684106705
"Liver cancer","Both",52,1.333329062,1.04183756,1.694212904
"Liver cancer","Both",53,1.338137623,1.043331302,1.704319104
"Liver cancer","Both",54,1.342946184,1.044825045,1.714425303
"Liver cancer","Both",55,1.347754745,1.046318787,1.724531503
"Liver cancer","Both",56,1.352563306,1.04781253,1.734637702
"Liver cancer","Both",57,1.357371867,1.049306272,1.744743902
"Liver cancer","Both",58,1.362180428,1.050800015,1.754850101
"Liver cancer","Both",59,1.366988989,1.052293757,1.764956301
"Liver cancer","Both",60,1.37179755,1.0537875,1.7750625
"Liver cancer","Both",61,1.376606111,1.055281243,1.785168699
"Liver cancer","Both",62,1.381414672,1.056774985,1.795274899
"Liver cancer","Both",63,1.386223233,1.058268728,1.805381098
"Liver cancer","Both",64,1.391031794,1.05976247,1.815487298
"Liver cancer","Both",65,1.395840355,1.061256213,1.825593497
"Liver cancer","Both",66,1.400648916,1.062749955,1.835699697
"Liver cancer","Both",67,1.405457477,1.064243698,1.845805896
"Liver cancer","Both",68,1.410266038,1.06573744,1.855912096
"Liver cancer","Both",69,1.415074599,1.067231183,1.866018295
"Liver cancer","Both",70,1.41988316,1.068724925,1.876124495
"Liver cancer","Both",71,1.422164836,1.069164145,1.88039062
"Liver cancer","Both",72,1.424446386,1.069603311,1.884656453
"Liver cancer","Both",73,1.426727936,1.070042478,1.888922287
"Liver cancer","Both",74,1.429009486,1.070481645,1.89318812
"Liver cancer","Both",75,1.431291036,1.070920811,1.897453953
"Liver cancer","Both",76,1.433572586,1.071359978,1.901719787
"Liver cancer","Both",77,1.435854136,1.071799145,1.90598562
"Liver cancer","Both",78,1.438135686,1.072238311,1.910251453
"Liver cancer","Both",79,1.440417236,1.072677478,1.914517287
"Liver cancer","Both",80,1.442698786,1.073116645,1.91878312
"Liver cancer","Both",81,1.444980336,1.073555811,1.923048953
"Liver cancer","Both",82,1.447261886,1.073994978,1.927314787
"Liver cancer","Both",83,1.449543436,1.074434145,1.93158062
"Liver cancer","Both",84,1.451824986,1.074873311,1.935846453
"Liver cancer","Both",85,1.454106536,1.075312478,1.940112287
"Liver cancer","Both",86,1.456388086,1.075751645,1.94437812
"Liver cancer","Both",87,1.458669636,1.076190811,1.948643953
"Liver cancer","Both",88,1.460951186,1.076629978,1.952909787
"Liver cancer","Both",89,1.463232736,1.077069145,1.95717562
"Liver cancer","Both",90,1.465514286,1.077508311,1.961441453
"Liver cancer","Both",91,1.467795836,1.077947478,1.965707287
"Liver cancer","Both",92,1.470077386,1.078386645,1.96997312
"Liver cancer","Both",93,1.472358936,1.078825811,1.974238953
"Liver cancer","Both",94,1.474640486,1.079264978,1.978504787
"Liver cancer","Both",95,1.476922036,1.079704145,1.98277062
"Liver cancer","Both",96,1.479203586,1.080143311,1.987036453
"Liver cancer","Both",97,1.481485136,1.080582478,1.991302287
"Liver cancer","Both",98,1.483766686,1.081021645,1.99556812
"Liver cancer","Both",99,1.486048236,1.081460811,1.999833953
"Liver cancer","Both",100,1.488329786,1.081899978,2.004099787
"Liver cancer","Both",101,1.490476717,1.078763804,2.011689128
"Liver cancer","Both",102,1.492623641,1.075627451,2.019278636
"Liver cancer","Both",103,1.494770565,1.072491097,2.026868143
"Liver cancer","Both",104,1.496917489,1.069354744,2.034457651
"Liver cancer","Both",105,1.499064413,1.066218391,2.042047158
"Liver cancer","Both",106,1.501211338,1.063082038,2.049636666
"Liver cancer","Both",107,1.503358262,1.059945685,2.057226174
"Liver cancer","Both",108,1.505505186,1.056809332,2.064815681
"Liver cancer","Both",109,1.50765211,1.053672979,2.072405189
"Liver cancer","Both",110,1.509799034,1.050536625,2.079994696
"Liver cancer","Both",111,1.511945958,1.047400272,2.087584204
"Liver cancer","Both",112,1.514092882,1.044263919,2.095173712
"Liver cancer","Both",113,1.516239807,1.041127566,2.102763219
"Liver cancer","Both",114,1.518386731,1.037991213,2.110352727
"Liver cancer","Both",115,1.520533655,1.03485486,2.117942234
"Liver cancer","Both",116,1.522680579,1.031718507,2.125531742
"Liver cancer","Both",117,1.524827503,1.028582153,2.13312125
"Liver cancer","Both",118,1.526974427,1.0254458,2.140710757
"Liver cancer","Both",119,1.529121351,1.022309447,2.148300265
"Liver cancer","Both",120,1.531268276,1.019173094,2.155889772
"Liver cancer","Both",121,1.5334152,1.016036741,2.16347928
"Liver cancer","Both",122,1.535562124,1.012900388,2.171068787
"Liver cancer","Both",123,1.537709048,1.009764035,2.178658295
"Liver cancer","Both",124,1.539855972,1.006627682,2.186247803
"Liver cancer","Both",125,1.542002896,1.003491328,2.19383731
"Liver cancer","Both",126,1.54414982,1.000354975,2.201426818
"Liver cancer","Both",127,1.546296745,0.997218622,2.209016325
"Liver cancer","Both",128,1.548443669,0.994082269,2.216605833
"Liver cancer","Both",129,1.550590593,0.990945916,2.224195341
"Liver cancer","Both",130,1.552737517,0.987809563,2.231784848
"Liver cancer","Both",131,1.554884441,0.98467321,2.239374356
"Liver cancer","Both",132,1.557031365,0.981536856,2.246963863
"Liver cancer","Both",133,1.55917829,0.978400503,2.254553371
"Liver cancer","Both",134,1.561325214,0.97526415,2.262142879
"Liver cancer","Both",135,1.563472138,0.972127797,2.269732386
"Liver cancer","Both",136,1.565619062,0.968991444,2.277321894
"Liver cancer","Both",137,1.567765986,0.965855091,2.284911401
"Liver cancer","Both",138,1.56991291,0.962718738,2.292500909
"Liver cancer","Both",139,1.572059834,0.959582384,2.300090417
"Liver cancer","Both",140,1.574206759,0.956446031,2.307679924
"Liver cancer","Both",141,1.576353683,0.953309678,2.315269432
"Liver cancer","Both",142,1.578500607,0.950173325,2.322858939
"Liver cancer","Both",143,1.580647531,0.947036972,2.330448447
"Liver cancer","Both",144,1.582794455,0.943900619,2.338037954
"Liver cancer","Both",145,1.584941379,0.940764266,2.345627462
"Liver cancer","Both",146,1.587088303,0.937627913,2.35321697
"Liver cancer","Both",147,1.589235228,0.934491559,2.360806477
"Liver cancer","Both",148,1.591382152,0.931355206,2.368395985
"Liver cancer","Both",149,1.593529076,0.928218853,2.375985492
"Liver cancer","Both",150,1.595676,0.9250825,2.383575
"Larynx cancer","Both",0,1,1,1
"Larynx cancer","Both",1,1.009172445,0.988090256,1.037004981
"Larynx cancer","Both",2,1.018344891,0.976180512,1.074009963
"Larynx cancer","Both",3,1.027517336,0.964270768,1.111014944
"Larynx cancer","Both",4,1.036689782,0.952361024,1.148019926
"Larynx cancer","Both",5,1.045862227,0.94045128,1.185024907
"Larynx cancer","Both",6,1.055034672,0.928541536,1.222029889
"Larynx cancer","Both",7,1.064207118,0.916631792,1.25903487
"Larynx cancer","Both",8,1.073379563,0.904722048,1.296039852
"Larynx cancer","Both",9,1.082552009,0.892812304,1.333044833
"Larynx cancer","Both",10,1.091724454,0.88090256,1.370049815
"Larynx cancer","Both",11,1.105776197,0.886195503,1.39075501
"Larynx cancer","Both",12,1.119827964,0.891488532,1.411460124
"Larynx cancer","Both",13,1.133879732,0.896781561,1.432165238
"Larynx cancer","Both",14,1.147931499,0.90207459,1.452870352
"Larynx cancer","Both",15,1.161983266,0.907367619,1.473575466
"Larynx cancer","Both",16,1.176035033,0.912660648,1.49428058
"Larynx cancer","Both",17,1.190086801,0.917953677,1.514985694
"Larynx cancer","Both",18,1.204138568,0.923246706,1.535690807
"Larynx cancer","Both",19,1.218190335,0.928539736,1.556395921
"Larynx cancer","Both",20,1.232242299,0.93383285,1.577101601
"Larynx cancer","Both",21,1.250220189,0.940839565,1.609123941
"Larynx cancer","Both",22,1.268198079,0.94784628,1.641146281
"Larynx cancer","Both",23,1.286175969,0.954852995,1.673168621
"Larynx cancer","Both",24,1.304153859,0.96185971,1.705190961
"Larynx cancer","Both",25,1.322131749,0.968866425,1.737213301
"Larynx cancer","Both",26,1.34010964,0.97587314,1.76923564
"Larynx cancer","Both",27,1.35808753,0.982879855,1.80125798
"Larynx cancer","Both",28,1.37606542,0.98988657,1.83328032
"Larynx cancer","Both",29,1.39404331,0.996893285,1.86530266
"Larynx cancer","Both",30,1.4120212,1.0039,1.897325
"Larynx cancer","Both",31,1.43193351,1.018009929,1.926002357
"Larynx cancer","Both",32,1.451845821,1.032119859,1.954679713
"Larynx cancer","Both",33,1.471758131,1.046229788,1.98335707
"Larynx cancer","Both",34,1.491670442,1.060339718,2.012034426
"Larynx cancer","Both",35,1.511582752,1.074449647,2.040711783
"Larynx cancer","Both",36,1.531495063,1.088559577,2.06938914
"Larynx cancer","Both",37,1.551407373,1.102669506,2.098066496
"Larynx cancer","Both",38,1.571319684,1.116779436,2.126743853
"Larynx cancer","Both",39,1.591231994,1.130889365,2.15542121
"Larynx cancer","Both",40,1.611144304,1.144999295,2.184098566
"Larynx cancer","Both",41,1.63640466,1.162091816,2.217896148
"Larynx cancer","Both",42,1.661665282,1.179184487,2.251693986
"Larynx cancer","Both",43,1.686925905,1.196277158,2.285491824
"Larynx cancer","Both",44,1.712186527,1.213369829,2.319289662
"Larynx cancer","Both",45,1.73744715,1.2304625,2.3530875
"Larynx cancer","Both",46,1.762707773,1.247555171,2.386885338
"Larynx cancer","Both",47,1.787968395,1.264647842,2.420683176
"Larynx cancer","Both",48,1.813229018,1.281740513,2.454481014
"Larynx cancer","Both",49,1.83848964,1.298833184,2.488278852
"Larynx cancer","Both",50,1.863750402,1.31592572,2.522077065
"Larynx cancer","Both",51,1.891793862,1.330318148,2.563374358
"Larynx cancer","Both",52,1.919837322,1.344710576,2.604671652
"Larynx cancer","Both",53,1.947880782,1.359103004,2.645968945
"Larynx cancer","Both",54,1.975924241,1.373495432,2.687266239
"Larynx cancer","Both",55,2.003967701,1.38788786,2.728563532
"Larynx cancer","Both",56,2.032011161,1.402280288,2.769860826
"Larynx cancer","Both",57,2.060054621,1.416672716,2.811158119
"Larynx cancer","Both",58,2.08809808,1.431065144,2.852455413
"Larynx cancer","Both",59,2.11614154,1.445457572,2.893752706
"Larynx cancer","Both",60,2.144185,1.45985,2.93505
"Larynx cancer","Both",61,2.170588467,1.472546667,2.975560833
"Larynx cancer","Both",62,2.196991933,1.485243333,3.016071667
"Larynx cancer","Both",63,2.2233954,1.49794,3.0565825
"Larynx cancer","Both",64,2.249798867,1.510636667,3.097093333
"Larynx cancer","Both",65,2.276202333,1.523333333,3.137604167
"Larynx cancer","Both",66,2.3026058,1.53603,3.178115
"Larynx cancer","Both",67,2.329009267,1.548726667,3.218625833
"Larynx cancer","Both",68,2.355412733,1.561423333,3.259136667
"Larynx cancer","Both",69,2.3818162,1.57412,3.2996475
"Larynx cancer","Both",70,2.408219667,1.586816667,3.340158333
"Larynx cancer","Both",71,2.434623133,1.599513333,3.380669167
"Larynx cancer","Both",72,2.4610266,1.61221,3.42118
"Larynx cancer","Both",73,2.487430067,1.624906667,3.461690833
"Larynx cancer","Both",74,2.513833533,1.637603333,3.502201667
"Larynx cancer","Both",75,2.540237,1.6503,3.5427125
"Larynx cancer","Both",76,2.566640467,1.662996667,3.583223333
"Larynx cancer","Both",77,2.593043933,1.675693333,3.623734167
"Larynx cancer","Both",78,2.6194474,1.68839,3.664245
"Larynx cancer","Both",79,2.645850867,1.701086667,3.704755833
"Larynx cancer","Both",80,2.672254333,1.713783333,3.745266667
"Larynx cancer","Both",81,2.6986578,1.72648,3.7857775
"Larynx cancer","Both",82,2.725061267,1.739176667,3.826288333
"Larynx cancer","Both",83,2.751464733,1.751873333,3.866799167
"Larynx cancer","Both",84,2.7778682,1.76457,3.90731
"Larynx cancer","Both",85,2.804271667,1.777266667,3.947820833
"Larynx cancer","Both",86,2.830675133,1.789963333,3.988331667
"Larynx cancer","Both",87,2.8570786,1.80266,4.0288425
"Larynx cancer","Both",88,2.883482067,1.815356667,4.069353333
"Larynx cancer","Both",89,2.909885533,1.828053333,4.109864167
"Larynx cancer","Both",90,2.936289,1.84075,4.150375
"Larynx cancer","Both",91,2.95138385,1.84310375,4.184160417
"Larynx cancer","Both",92,2.9664787,1.8454575,4.217945833
"Larynx cancer","Both",93,2.98157355,1.84781125,4.25173125
"Larynx cancer","Both",94,2.9966684,1.850165,4.285516667
"Larynx cancer","Both",95,3.01176325,1.85251875,4.319302083
